        Waves       Grating       DQE     M1_LiF   eLiF        A_eff         BEF     SCC
 1945 0.3523 0.0536 0.7622 0.6378   0.9835     1.2989e-16 0.00323
 1946 0.3520 0.0534 0.7623 0.6374   0.9746     1.3101e-16 0.00322
 1947 0.3519 0.0533 0.7624 0.6370   0.9657     1.3215e-16 0.00320
 1948 0.3516 0.0531 0.7625 0.6366   0.9569     1.3330e-16 0.00319
 1949 0.3514 0.0529 0.7626 0.6362   0.9482     1.3446e-16 0.00317
 1950 0.3513 0.0527 0.7627 0.6358   0.9395     1.3563e-16 0.00316
 1951 0.3511 0.0525 0.7628 0.6354   0.9310     1.3680e-16 0.00314
 1952 0.3510 0.0523 0.7630 0.6350   0.9226     1.3797e-16 0.00313
 1953 0.3509 0.0521 0.7631 0.6346   0.9143     1.3916e-16 0.00311
 1954 0.3507 0.0519 0.7632 0.6342   0.9060     1.4036e-16 0.00310
 1955 0.3506 0.0517 0.7633 0.6338   0.8977     1.4158e-16 0.00308
 1956 0.3505 0.0515 0.7634 0.6334   0.8895     1.4281e-16 0.00307
 1957 0.3504 0.0513 0.7635 0.6330   0.8814     1.4406e-16 0.00305
 1958 0.3503 0.0511 0.7636 0.6326   0.8733     1.4532e-16 0.00304
 1959 0.3501 0.0510 0.7637 0.6322   0.8652     1.4659e-16 0.00302
 1960 0.3500 0.0508 0.7638 0.6318   0.8572     1.4788e-16 0.00301
 1961 0.3499 0.0506 0.7639 0.6314   0.8493     1.4919e-16 0.00299
 1962 0.3498 0.0504 0.7640 0.6310   0.8414     1.5051e-16 0.00298
 1963 0.3496 0.0502 0.7641 0.6306   0.8336     1.5185e-16 0.00296
 1964 0.3495 0.0500 0.7642 0.6302   0.8258     1.5321e-16 0.00295
 1965 0.3494 0.0498 0.7643 0.6298   0.8180     1.5458e-16 0.00293
 1966 0.3492 0.0496 0.7644 0.6294   0.8103     1.5597e-16 0.00292
 1967 0.3491 0.0494 0.7645 0.6290   0.8027     1.5738e-16 0.00290
 1968 0.3490 0.0492 0.7647 0.6286   0.7951     1.5880e-16 0.00289
 1969 0.3489 0.0490 0.7648 0.6282   0.7875     1.6024e-16 0.00287
 1970 0.3487 0.0489 0.7649 0.6278   0.7800     1.6170e-16 0.00286
 1971 0.3486 0.0487 0.7650 0.6274   0.7725     1.6318e-16 0.00284
 1972 0.3485 0.0485 0.7651 0.6270   0.7651     1.6468e-16 0.00283
 1973 0.3484 0.0483 0.7652 0.6266   0.7578     1.6619e-16 0.00281
 1974 0.3483 0.0481 0.7653 0.6262   0.7505     1.6773e-16 0.00280
 1975 0.3481 0.0479 0.7654 0.6258   0.7432     1.6928e-16 0.00279
 1976 0.3480 0.0477 0.7655 0.6254   0.7360     1.7086e-16 0.00277
 1977 0.3479 0.0475 0.7656 0.6250   0.7288     1.7245e-16 0.00276
 1978 0.3477 0.0473 0.7657 0.6246   0.7217     1.7407e-16 0.00274
 1979 0.3476 0.0471 0.7658 0.6242   0.7146     1.7570e-16 0.00273
 1980 0.3475 0.0469 0.7659 0.6238   0.7076     1.7736e-16 0.00271
 1981 0.3474 0.0468 0.7660 0.6234   0.7006     1.7904e-16 0.00270
 1982 0.3472 0.0466 0.7661 0.6230   0.6936     1.8074e-16 0.00268
 1983 0.3471 0.0464 0.7662 0.6226   0.6867     1.8246e-16 0.00267
 1984 0.3470 0.0462 0.7663 0.6222   0.6799     1.8420e-16 0.00266
 1985 0.3469 0.0460 0.7665 0.6218   0.6731     1.8597e-16 0.00264
 1986 0.3467 0.0458 0.7666 0.6214   0.6663     1.8776e-16 0.00263
 1987 0.3466 0.0456 0.7667 0.6210   0.6596     1.8958e-16 0.00261
 1988 0.3465 0.0454 0.7668 0.6206   0.6530     1.9141e-16 0.00260
 1989 0.3464 0.0452 0.7669 0.6202   0.6464     1.9328e-16 0.00258
 1990 0.3463 0.0450 0.7670 0.6198   0.6398     1.9517e-16 0.00257
 1991 0.3461 0.0448 0.7671 0.6194   0.6332     1.9708e-16 0.00256
 1992 0.3460 0.0447 0.7672 0.6190   0.6268     1.9902e-16 0.00254
 1993 0.3459 0.0445 0.7673 0.6186   0.6203     2.0098e-16 0.00253
 1994 0.3458 0.0443 0.7674 0.6182   0.6139     2.0298e-16 0.00251
 1995 0.3456 0.0441 0.7675 0.6178   0.6076     2.0499e-16 0.00250
 1996 0.3455 0.0439 0.7676 0.6174   0.6013     2.0704e-16 0.00249
 1997 0.3454 0.0437 0.7677 0.6170   0.5950     2.0912e-16 0.00247
 1998 0.3453 0.0435 0.7678 0.6166   0.5888     2.1122e-16 0.00246
 1999 0.3451 0.0433 0.7679 0.6162   0.5826     2.1335e-16 0.00245
