        Waves       Grating       DQE     M1_LiF   eLiF        A_eff         BEF
 1702 0.3499 0.1001 0.7352 0.6840   3.2866     4.4419e-17
 1703 0.3505 0.0999 0.7351 0.6852   3.2870     4.4389e-17
 1704 0.3512 0.0997 0.7350 0.6865   3.2873     4.4359e-17
 1705 0.3517 0.0995 0.7350 0.6877   3.2875     4.4329e-17
 1706 0.3523 0.0993 0.7349 0.6889   3.2878     4.4300e-17
 1707 0.3529 0.0991 0.7348 0.6901   3.2880     4.4271e-17
 1708 0.3536 0.0989 0.7348 0.6914   3.2882     4.4242e-17
 1709 0.3541 0.0987 0.7347 0.6923   3.2884     4.4213e-17
 1710 0.3548 0.0985 0.7346 0.6923   3.2886     4.4185e-17
 1711 0.3554 0.0983 0.7346 0.6923   3.2889     4.4156e-17
 1712 0.3559 0.0982 0.7345 0.6923   3.2901     4.4114e-17
 1713 0.3565 0.0980 0.7344 0.6923   3.2913     4.4072e-17
 1714 0.3571 0.0978 0.7344 0.6923   3.2924     4.4031e-17
 1715 0.3577 0.0976 0.7343 0.6923   3.2936     4.3990e-17
 1716 0.3583 0.0974 0.7343 0.6923   3.2947     4.3949e-17
 1717 0.3590 0.0972 0.7342 0.6923   3.2958     4.3909e-17
 1718 0.3595 0.0970 0.7341 0.6923   3.2969     4.3869e-17
 1719 0.3602 0.0968 0.7341 0.6924   3.2980     4.3829e-17
 1720 0.3607 0.0966 0.7340 0.6924   3.2990     4.3790e-17
 1721 0.3613 0.0964 0.7339 0.6924   3.3000     4.3751e-17
 1722 0.3620 0.0962 0.7339 0.6924   3.3010     4.3712e-17
 1723 0.3625 0.0961 0.7338 0.6924   3.3020     4.3674e-17
 1724 0.3632 0.0959 0.7337 0.6924   3.3029     4.3636e-17
 1725 0.3637 0.0957 0.7337 0.6924   3.3038     4.3599e-17
 1726 0.3643 0.0955 0.7336 0.6924   3.3047     4.3562e-17
 1727 0.3650 0.0953 0.7337 0.6924   3.3063     4.3516e-17
 1728 0.3656 0.0951 0.7339 0.6924   3.3084     4.3463e-17
 1729 0.3661 0.0949 0.7341 0.6926   3.3106     4.3409e-17
 1730 0.3668 0.0947 0.7343 0.6927   3.3127     4.3357e-17
 1731 0.3673 0.0945 0.7346 0.6928   3.3148     4.3305e-17
 1732 0.3679 0.0943 0.7348 0.6929   3.3168     4.3253e-17
 1733 0.3685 0.0941 0.7350 0.6930   3.3189     4.3201e-17
 1734 0.3692 0.0940 0.7352 0.6932   3.3209     4.3150e-17
 1735 0.3697 0.0938 0.7355 0.6933   3.3229     4.3099e-17
 1736 0.3704 0.0936 0.7357 0.6934   3.3248     4.3049e-17
 1737 0.3709 0.0934 0.7359 0.6935   3.3268     4.2999e-17
 1738 0.3715 0.0932 0.7361 0.6937   3.3287     4.2949e-17
 1739 0.3721 0.0930 0.7363 0.6938   3.3306     4.2900e-17
 1740 0.3728 0.0928 0.7366 0.6939   3.3325     4.2851e-17
 1741 0.3734 0.0926 0.7368 0.6940   3.3343     4.2803e-17
 1742 0.3740 0.0924 0.7370 0.6942   3.3354     4.2765e-17
 1743 0.3745 0.0922 0.7372 0.6943   3.3349     4.2747e-17
 1744 0.3751 0.0920 0.7375 0.6944   3.3344     4.2729e-17
 1745 0.3757 0.0918 0.7377 0.6945   3.3338     4.2712e-17
 1746 0.3764 0.0917 0.7379 0.6946   3.3332     4.2694e-17
 1747 0.3769 0.0915 0.7381 0.6948   3.3327     4.2677e-17
 1748 0.3775 0.0913 0.7383 0.6949   3.3321     4.2661e-17
 1749 0.3781 0.0911 0.7386 0.6950   3.3314     4.2645e-17
 1750 0.3787 0.0909 0.7388 0.6951   3.3308     4.2629e-17
 1751 0.3786 0.0907 0.7390 0.6950   3.3237     4.2694e-17
 1752 0.3785 0.0905 0.7392 0.6949   3.3167     4.2761e-17
 1753 0.3784 0.0903 0.7394 0.6948   3.3096     4.2827e-17
 1754 0.3783 0.0901 0.7397 0.6946   3.3026     4.2894e-17
 1755 0.3781 0.0899 0.7399 0.6945   3.2955     4.2961e-17
 1756 0.3780 0.0897 0.7401 0.6944   3.2885     4.3029e-17
 1757 0.3779 0.0896 0.7403 0.6943   3.2815     4.3097e-17
 1758 0.3778 0.0894 0.7406 0.6941   3.2744     4.3165e-17
 1759 0.3776 0.0892 0.7408 0.6940   3.2674     4.3233e-17
 1760 0.3775 0.0890 0.7410 0.6939   3.2603     4.3302e-17
 1761 0.3774 0.0888 0.7412 0.6937   3.2533     4.3371e-17
 1762 0.3772 0.0886 0.7414 0.6936   3.2462     4.3441e-17
 1763 0.3771 0.0884 0.7417 0.6935   3.2392     4.3511e-17
 1764 0.3770 0.0882 0.7419 0.6934   3.2321     4.3581e-17
 1765 0.3769 0.0880 0.7421 0.6932   3.2251     4.3651e-17
 1766 0.3767 0.0878 0.7423 0.6931   3.2180     4.3722e-17
 1767 0.3766 0.0876 0.7426 0.6930   3.2055     4.3868e-17
 1768 0.3765 0.0875 0.7428 0.6928   3.1928     4.4018e-17
 1769 0.3764 0.0873 0.7430 0.6927   3.1801     4.4169e-17
 1770 0.3762 0.0871 0.7432 0.6930   3.1674     4.4320e-17
 1771 0.3761 0.0869 0.7434 0.6934   3.1548     4.4473e-17
 1772 0.3760 0.0867 0.7437 0.6938   3.1422     4.4626e-17
 1773 0.3759 0.0865 0.7439 0.6942   3.1296     4.4781e-17
 1774 0.3757 0.0863 0.7440 0.6947   3.1168     4.4939e-17
 1775 0.3756 0.0861 0.7442 0.6951   3.1038     4.5102e-17
 1776 0.3755 0.0859 0.7443 0.6955   3.0908     4.5266e-17
 1777 0.3754 0.0857 0.7444 0.6959   3.0779     4.5430e-17
 1778 0.3752 0.0855 0.7445 0.6963   3.0650     4.5596e-17
 1779 0.3751 0.0854 0.7446 0.6967   3.0521     4.5763e-17
 1780 0.3750 0.0852 0.7447 0.6971   3.0392     4.5930e-17
 1781 0.3749 0.0850 0.7448 0.6975   3.0264     4.6099e-17
 1782 0.3748 0.0848 0.7449 0.6980   3.0144     4.6256e-17
 1783 0.3746 0.0846 0.7450 0.6984   3.0224     4.6108e-17
 1784 0.3745 0.0844 0.7451 0.6988   3.0303     4.5962e-17
 1785 0.3744 0.0842 0.7452 0.6992   3.0383     4.5816e-17
 1786 0.3742 0.0840 0.7453 0.6996   3.0461     4.5672e-17
 1787 0.3741 0.0838 0.7454 0.7000   3.0540     4.5530e-17
 1788 0.3740 0.0836 0.7455 0.7004   3.0618     4.5388e-17
 1789 0.3739 0.0834 0.7456 0.7003   3.0695     4.5248e-17
 1790 0.3738 0.0833 0.7457 0.6999   3.0773     4.5109e-17
 1791 0.3736 0.0831 0.7459 0.6995   3.0703     4.5186e-17
 1792 0.3735 0.0829 0.7460 0.6991   3.0515     4.5440e-17
 1793 0.3734 0.0827 0.7461 0.6987   3.0327     4.5696e-17
 1794 0.3732 0.0825 0.7462 0.6983   3.0139     4.5954e-17
 1795 0.3731 0.0823 0.7463 0.6979   2.9953     4.6214e-17
 1796 0.3730 0.0821 0.7464 0.6975   2.9767     4.6477e-17
 1797 0.3729 0.0819 0.7465 0.6971   2.9583     4.6741e-17
 1798 0.3728 0.0817 0.7466 0.6967   2.9399     4.7007e-17
 1799 0.3726 0.0815 0.7467 0.6963   2.9215     4.7276e-17
 1800 0.3725 0.0813 0.7468 0.6959   2.9033     4.7547e-17
 1801 0.3724 0.0811 0.7469 0.6955   2.8857     4.7810e-17
 1802 0.3724 0.0810 0.7470 0.6951   2.8682     4.8075e-17
 1803 0.3723 0.0808 0.7471 0.6947   2.8507     4.8343e-17
 1804 0.3723 0.0806 0.7472 0.6943   2.8333     4.8612e-17
 1805 0.3722 0.0804 0.7473 0.6939   2.8160     4.8884e-17
 1806 0.3722 0.0802 0.7474 0.6935   2.7988     4.9158e-17
 1807 0.3721 0.0800 0.7476 0.6931   2.7816     4.9434e-17
 1808 0.3721 0.0798 0.7477 0.6927   2.7645     4.9712e-17
 1809 0.3721 0.0796 0.7478 0.6923   2.7475     4.9993e-17
 1810 0.3720 0.0794 0.7479 0.6919   2.7305     5.0275e-17
 1811 0.3720 0.0792 0.7480 0.6915   2.7137     5.0560e-17
 1812 0.3719 0.0790 0.7481 0.6911   2.6968     5.0848e-17
 1813 0.3718 0.0789 0.7482 0.6907   2.6801     5.1137e-17
 1814 0.3718 0.0787 0.7483 0.6903   2.6634     5.1429e-17
 1815 0.3717 0.0785 0.7484 0.6899   2.6468     5.1724e-17
 1816 0.3717 0.0783 0.7485 0.6895   2.6302     5.2020e-17
 1817 0.3717 0.0781 0.7486 0.6891   2.6138     5.2319e-17
 1818 0.3716 0.0779 0.7487 0.6887   2.5973     5.2621e-17
 1819 0.3715 0.0777 0.7488 0.6883   2.5810     5.2925e-17
 1820 0.3715 0.0775 0.7489 0.6879   2.5647     5.3232e-17
 1821 0.3714 0.0773 0.7490 0.6875   2.5485     5.3541e-17
 1822 0.3714 0.0771 0.7491 0.6871   2.5324     5.3852e-17
 1823 0.3714 0.0769 0.7493 0.6867   2.5163     5.4166e-17
 1824 0.3713 0.0768 0.7494 0.6863   2.5003     5.4483e-17
 1825 0.3713 0.0766 0.7495 0.6859   2.4844     5.4803e-17
 1826 0.3712 0.0764 0.7496 0.6855   2.4685     5.5125e-17
 1827 0.3712 0.0762 0.7497 0.6851   2.4527     5.5449e-17
 1828 0.3711 0.0760 0.7498 0.6847   2.4370     5.5777e-17
 1829 0.3711 0.0758 0.7499 0.6843   2.4213     5.6107e-17
 1830 0.3710 0.0756 0.7500 0.6839   2.4057     5.6440e-17
 1831 0.3709 0.0754 0.7501 0.6835   2.3902     5.6776e-17
 1832 0.3709 0.0752 0.7502 0.6831   2.3747     5.7115e-17
 1833 0.3708 0.0750 0.7503 0.6827   2.3593     5.7456e-17
 1834 0.3708 0.0748 0.7504 0.6823   2.3440     5.7800e-17
 1835 0.3707 0.0747 0.7505 0.6819   2.3287     5.8148e-17
 1836 0.3707 0.0745 0.7506 0.6815   2.3135     5.8498e-17
 1837 0.3706 0.0743 0.7507 0.6811   2.2984     5.8851e-17
 1838 0.3706 0.0741 0.7508 0.6807   2.2833     5.9207e-17
 1839 0.3706 0.0739 0.7510 0.6803   2.2683     5.9567e-17
 1840 0.3705 0.0737 0.7511 0.6799   2.2533     5.9929e-17
 1841 0.3704 0.0735 0.7512 0.6795   2.2385     6.0295e-17
 1842 0.3704 0.0733 0.7513 0.6791   2.2237     6.0663e-17
 1843 0.3704 0.0731 0.7514 0.6787   2.2089     6.1035e-17
 1844 0.3703 0.0729 0.7515 0.6783   2.1942     6.1410e-17
 1845 0.3703 0.0727 0.7516 0.6779   2.1796     6.1789e-17
 1846 0.3702 0.0725 0.7517 0.6775   2.1651     6.2170e-17
 1847 0.3701 0.0724 0.7518 0.6771   2.1506     6.2555e-17
 1848 0.3701 0.0722 0.7519 0.6767   2.1361     6.2944e-17
 1849 0.3700 0.0720 0.7520 0.6763   2.1218     6.3335e-17
 1850 0.3700 0.0718 0.7521 0.6759   2.1075     6.3731e-17
 1851 0.3698 0.0716 0.7522 0.6755   2.0925     6.4151e-17
 1852 0.3697 0.0714 0.7523 0.6751   2.0777     6.4575e-17
 1853 0.3695 0.0712 0.7524 0.6747   2.0629     6.5003e-17
 1854 0.3693 0.0710 0.7525 0.6743   2.0482     6.5435e-17
 1855 0.3691 0.0708 0.7527 0.6739   2.0335     6.5871e-17
 1856 0.3690 0.0706 0.7528 0.6735   2.0189     6.6311e-17
 1857 0.3688 0.0704 0.7529 0.6731   2.0044     6.6755e-17
 1858 0.3686 0.0703 0.7530 0.6727   1.9900     6.7203e-17
 1859 0.3684 0.0701 0.7531 0.6723   1.9756     6.7655e-17
 1860 0.3683 0.0699 0.7532 0.6719   1.9613     6.8111e-17
 1861 0.3681 0.0697 0.7533 0.6715   1.9471     6.8572e-17
 1862 0.3679 0.0695 0.7534 0.6711   1.9330     6.9037e-17
 1863 0.3677 0.0693 0.7535 0.6707   1.9189     6.9506e-17
 1864 0.3675 0.0691 0.7536 0.6703   1.9049     6.9979e-17
 1865 0.3674 0.0689 0.7537 0.6699   1.8909     7.0457e-17
 1866 0.3672 0.0687 0.7538 0.6695   1.8771     7.0940e-17
 1867 0.3670 0.0685 0.7539 0.6691   1.8633     7.1427e-17
 1868 0.3669 0.0683 0.7540 0.6687   1.8496     7.1918e-17
 1869 0.3667 0.0682 0.7541 0.6683   1.8359     7.2415e-17
 1870 0.3665 0.0680 0.7542 0.6679   1.8223     7.2916e-17
 1871 0.3663 0.0678 0.7544 0.6675   1.8088     7.3421e-17
 1872 0.3661 0.0676 0.7545 0.6671   1.7953     7.3932e-17
 1873 0.3660 0.0674 0.7546 0.6667   1.7820     7.4447e-17
 1874 0.3658 0.0672 0.7547 0.6663   1.7686     7.4968e-17
 1875 0.3656 0.0670 0.7548 0.6659   1.7554     7.5493e-17
 1876 0.3655 0.0668 0.7549 0.6655   1.7422     7.6023e-17
 1877 0.3653 0.0666 0.7550 0.6651   1.7291     7.6559e-17
 1878 0.3651 0.0664 0.7551 0.6647   1.7161     7.7099e-17
 1879 0.3649 0.0662 0.7552 0.6643   1.7031     7.7645e-17
 1880 0.3647 0.0661 0.7553 0.6639   1.6902     7.8197e-17
 1881 0.3646 0.0659 0.7554 0.6635   1.6774     7.8753e-17
 1882 0.3644 0.0657 0.7555 0.6631   1.6646     7.9315e-17
 1883 0.3642 0.0655 0.7556 0.6627   1.6519     7.9883e-17
 1884 0.3641 0.0653 0.7557 0.6623   1.6392     8.0456e-17
 1885 0.3639 0.0651 0.7558 0.6619   1.6267     8.1035e-17
 1886 0.3637 0.0649 0.7559 0.6615   1.6142     8.1619e-17
 1887 0.3635 0.0647 0.7560 0.6611   1.6017     8.2209e-17
 1888 0.3634 0.0645 0.7562 0.6607   1.5894     8.2806e-17
 1889 0.3632 0.0643 0.7563 0.6603   1.5770     8.3408e-17
 1890 0.3630 0.0641 0.7564 0.6599   1.5648     8.4016e-17
 1891 0.3628 0.0640 0.7565 0.6595   1.5526     8.4630e-17
 1892 0.3627 0.0638 0.7566 0.6591   1.5405     8.5250e-17
 1893 0.3625 0.0636 0.7567 0.6587   1.5285     8.5877e-17
 1894 0.3623 0.0634 0.7568 0.6583   1.5165     8.6509e-17
 1895 0.3621 0.0632 0.7569 0.6579   1.5046     8.7149e-17
 1896 0.3620 0.0630 0.7570 0.6575   1.4927     8.7794e-17
 1897 0.3618 0.0628 0.7571 0.6571   1.4809     8.8446e-17
 1898 0.3616 0.0626 0.7572 0.6567   1.4692     8.9105e-17
 1899 0.3614 0.0624 0.7573 0.6563   1.4575     8.9771e-17
 1900 0.3613 0.0622 0.7574 0.6559   1.4459     9.0443e-17
 1901 0.3611 0.0620 0.7575 0.6555   1.4343     9.1129e-17
 1902 0.3608 0.0618 0.7576 0.6551   1.4227     9.1822e-17
 1903 0.3606 0.0617 0.7577 0.6547   1.4112     9.2522e-17
 1904 0.3604 0.0615 0.7579 0.6543   1.3998     9.3229e-17
 1905 0.3602 0.0613 0.7580 0.6539   1.3884     9.3943e-17
 1906 0.3600 0.0611 0.7581 0.6535   1.3771     9.4666e-17
 1907 0.3599 0.0609 0.7582 0.6531   1.3659     9.5395e-17
 1908 0.3596 0.0607 0.7583 0.6527   1.3547     9.6132e-17
 1909 0.3595 0.0605 0.7584 0.6523   1.3435     9.6878e-17
 1910 0.3592 0.0603 0.7585 0.6519   1.3325     9.7630e-17
 1911 0.3591 0.0601 0.7586 0.6515   1.3215     9.8391e-17
 1912 0.3589 0.0599 0.7587 0.6510   1.3106     9.9160e-17
 1913 0.3586 0.0597 0.7588 0.6506   1.2997     9.9938e-17
 1914 0.3585 0.0596 0.7589 0.6502   1.2889     1.0072e-16
 1915 0.3582 0.0594 0.7590 0.6498   1.2781     1.0152e-16
 1916 0.3580 0.0592 0.7591 0.6494   1.2674     1.0232e-16
 1917 0.3578 0.0590 0.7592 0.6490   1.2568     1.0313e-16
 1918 0.3577 0.0588 0.7593 0.6486   1.2463     1.0395e-16
 1919 0.3575 0.0586 0.7594 0.6482   1.2358     1.0478e-16
 1920 0.3573 0.0584 0.7596 0.6478   1.2253     1.0562e-16
 1921 0.3571 0.0582 0.7597 0.6474   1.2149     1.0646e-16
 1922 0.3568 0.0580 0.7598 0.6470   1.2046     1.0732e-16
 1923 0.3566 0.0578 0.7599 0.6466   1.1944     1.0819e-16
 1924 0.3564 0.0576 0.7600 0.6462   1.1842     1.0906e-16
 1925 0.3563 0.0575 0.7601 0.6458   1.1740     1.0995e-16
 1926 0.3560 0.0573 0.7602 0.6454   1.1639     1.1084e-16
 1927 0.3559 0.0571 0.7603 0.6450   1.1539     1.1174e-16
 1928 0.3556 0.0569 0.7604 0.6446   1.1440     1.1266e-16
 1929 0.3555 0.0567 0.7605 0.6442   1.1341     1.1358e-16
 1930 0.3553 0.0565 0.7606 0.6438   1.1242     1.1452e-16
 1931 0.3550 0.0563 0.7607 0.6434   1.1144     1.1546e-16
 1932 0.3548 0.0561 0.7608 0.6430   1.1047     1.1642e-16
 1933 0.3546 0.0559 0.7609 0.6426   1.0950     1.1739e-16
 1934 0.3545 0.0557 0.7610 0.6422   1.0854     1.1836e-16
 1935 0.3542 0.0555 0.7611 0.6418   1.0759     1.1935e-16
 1936 0.3541 0.0554 0.7613 0.6414   1.0664     1.2035e-16
 1937 0.3539 0.0552 0.7614 0.6410   1.0570     1.2137e-16
 1938 0.3537 0.0550 0.7615 0.6406   1.0476     1.2239e-16
 1939 0.3535 0.0548 0.7616 0.6402   1.0383     1.2342e-16
 1940 0.3533 0.0546 0.7617 0.6398   1.0290     1.2447e-16
 1941 0.3530 0.0544 0.7618 0.6394   1.0198     1.2553e-16
 1942 0.3528 0.0542 0.7619 0.6390   1.0106     1.2660e-16
 1943 0.3527 0.0540 0.7620 0.6386   1.0015     1.2768e-16
 1944 0.3525 0.0538 0.7621 0.6382   0.9925     1.2878e-16
 1945 0.3523 0.0536 0.7622 0.6378   0.9835     1.2989e-16
 1946 0.3520 0.0534 0.7623 0.6374   0.9746     1.3101e-16
 1947 0.3519 0.0533 0.7624 0.6370   0.9657     1.3215e-16
 1948 0.3516 0.0531 0.7625 0.6366   0.9569     1.3330e-16
 1949 0.3514 0.0529 0.7626 0.6362   0.9482     1.3446e-16
 1950 0.3513 0.0527 0.7627 0.6358   0.9395     1.3563e-16
 1951 0.3511 0.0525 0.7628 0.6354   0.9310     1.3680e-16
 1952 0.3510 0.0523 0.7630 0.6350   0.9226     1.3797e-16
 1953 0.3509 0.0521 0.7631 0.6346   0.9143     1.3916e-16
 1954 0.3507 0.0519 0.7632 0.6342   0.9060     1.4036e-16
 1955 0.3506 0.0517 0.7633 0.6338   0.8977     1.4158e-16
 1956 0.3505 0.0515 0.7634 0.6334   0.8895     1.4281e-16
 1957 0.3504 0.0513 0.7635 0.6330   0.8814     1.4406e-16
 1958 0.3503 0.0511 0.7636 0.6326   0.8733     1.4532e-16
 1959 0.3501 0.0510 0.7637 0.6322   0.8652     1.4659e-16
 1960 0.3500 0.0508 0.7638 0.6318   0.8572     1.4788e-16
 1961 0.3499 0.0506 0.7639 0.6314   0.8493     1.4919e-16
 1962 0.3498 0.0504 0.7640 0.6310   0.8414     1.5051e-16
 1963 0.3496 0.0502 0.7641 0.6306   0.8336     1.5185e-16
 1964 0.3495 0.0500 0.7642 0.6302   0.8258     1.5321e-16
 1965 0.3494 0.0498 0.7643 0.6298   0.8180     1.5458e-16
 1966 0.3492 0.0496 0.7644 0.6294   0.8103     1.5597e-16
 1967 0.3491 0.0494 0.7645 0.6290   0.8027     1.5738e-16
 1968 0.3490 0.0492 0.7647 0.6286   0.7951     1.5880e-16
 1969 0.3489 0.0490 0.7648 0.6282   0.7875     1.6024e-16
 1970 0.3487 0.0489 0.7649 0.6278   0.7800     1.6170e-16
 1971 0.3486 0.0487 0.7650 0.6274   0.7725     1.6318e-16
 1972 0.3485 0.0485 0.7651 0.6270   0.7651     1.6468e-16
 1973 0.3484 0.0483 0.7652 0.6266   0.7578     1.6619e-16
 1974 0.3483 0.0481 0.7653 0.6262   0.7505     1.6773e-16
 1975 0.3481 0.0479 0.7654 0.6258   0.7432     1.6928e-16
 1976 0.3480 0.0477 0.7655 0.6254   0.7360     1.7086e-16
 1977 0.3479 0.0475 0.7656 0.6250   0.7288     1.7245e-16
 1978 0.3477 0.0473 0.7657 0.6246   0.7217     1.7407e-16
 1979 0.3476 0.0471 0.7658 0.6242   0.7146     1.7570e-16
 1980 0.3475 0.0469 0.7659 0.6238   0.7076     1.7736e-16
 1981 0.3474 0.0468 0.7660 0.6234   0.7006     1.7904e-16
 1982 0.3472 0.0466 0.7661 0.6230   0.6936     1.8074e-16
 1983 0.3471 0.0464 0.7662 0.6226   0.6867     1.8246e-16
 1984 0.3470 0.0462 0.7663 0.6222   0.6799     1.8420e-16
 1985 0.3469 0.0460 0.7665 0.6218   0.6731     1.8597e-16
 1986 0.3467 0.0458 0.7666 0.6214   0.6663     1.8776e-16
 1987 0.3466 0.0456 0.7667 0.6210   0.6596     1.8958e-16
 1988 0.3465 0.0454 0.7668 0.6206   0.6530     1.9141e-16
 1989 0.3464 0.0452 0.7669 0.6202   0.6464     1.9328e-16
 1990 0.3463 0.0450 0.7670 0.6198   0.6398     1.9517e-16
 1991 0.3461 0.0448 0.7671 0.6194   0.6332     1.9708e-16
 1992 0.3460 0.0447 0.7672 0.6190   0.6268     1.9902e-16
 1993 0.3459 0.0445 0.7673 0.6186   0.6203     2.0098e-16
 1994 0.3458 0.0443 0.7674 0.6182   0.6139     2.0298e-16
 1995 0.3456 0.0441 0.7675 0.6178   0.6076     2.0499e-16
 1996 0.3455 0.0439 0.7676 0.6174   0.6013     2.0704e-16
 1997 0.3454 0.0437 0.7677 0.6170   0.5950     2.0912e-16
 1998 0.3453 0.0435 0.7678 0.6166   0.5888     2.1122e-16
 1999 0.3451 0.0433 0.7679 0.6162   0.5826     2.1335e-16
